Location.City,Location.State,Data.Shape,Data.Encounter duration,Dates.Sighted.Year
tuscaloosa,AL,sphere,30,2009
union grove,AL,cigar,1200,1975
union grove,AL,circle,15,2002
union grove,AL,formation,7200,1972
valley,AL,fireball,8,2008
valley,AL,sphere,20,2007
verbena,AL,sphere,300,1974
wadley,AL,sphere,120,2013
wagarville,AL,fireball,60,1992
warrior,AL,light,120,2000
warrior,AL,sphere,15,2009
waterloo,AL,fireball,300,1939
wedowee,AL,fireball,180,2013
wedowee,AL,fireball,180,2013
wedowee,AL,sphere,1800,1995
wellington,AL,light,120,2008
weogufka,AL,fireball,7,1999
weogufka,AL,light,1200,1994
wetumpka,AL,light,10,2001
wetumpka,AL,sphere,60,2014
wetumpka,AL,triangle,120,1992
woodville,AL,light,1800,2007
woodville,AL,triangle,180,1996
alexander,AR,flash,900,2009
alma,AR,fireball,300,2013
alma,AR,light,25,2005
alma,AR,unknown,45,2010
alma,AR,unknown,4,2009
arden,AR,formation,1200,2010
arkadelphia,AR,unknown,60,2008
ashdown,AR,other,30,2003
atkins,AR,triangle,120,2012
augusta,AR,light,180,2001
augusta,AR,triangle,60,2003
austin,AR,fireball,3,2005
avilla,AR,triangle,300,1989
bald knob,AR,circle,15,2011
bald knob,AR,triangle,600,1980
batesville,AR,diamond,180,2008
batesville,AR,diamond,180,2010
batesville,AR,disk,480,1989
batesville,AR,fireball,120,2008
batesville,AR,light,240,2004
batesville,AR,light,240,2004
batesville,AR,triangle,600,2004
bauxite,AR,sphere,20,2013
bauxite,AR,triangle,180,2000
beaver,AR,circle,30,2013
bee branch,AR,circle,7200,2002
beebe,AR,triangle,180,2012
beebe,AR,triangle,900,2014
benton,AR,circle,300,2010
benton,AR,cylinder,60,2010
benton,AR,light,2,2009
bentonville,AR,disk,2700,2011
bentonville,AR,fireball,120,2011
bentonville,AR,formation,300,2001
bentonville,AR,light,1800,2005
bentonville,AR,other,10800,1973
bentonville,AR,other,14400,1970
bentonville,AR,unknown,3,2001
berryville,AR,chevron,10,2009
berryville,AR,circle,45,2011
berryville,AR,light,1800,2010
bigelow,AR,light,300,2012
bigelow,AR,light,180,2002
bigelow,AR,light,15,2007
bigelow,AR,triangle,120,2002
black rock,AR,light,240,2013
bluff city,AR,circle,60,2010
blytheville,AR,changing,3600,2005
bono,AR,light,5,2003
booneville,AR,circle,2,2013
booneville,AR,unknown,30,2002
briggsville,AR,other,600,2013
bryant,AR,fireball,120,2011
bryant,AR,formation,180,2013
bryant,AR,light,300,2013
bryant,AR,light,180,2011
bryant,AR,light,900,2012
cabot,AR,chevron,420,2007
cabot,AR,formation,180,2003
cabot,AR,light,2,2010
cabot,AR,light,15,2007
cabot,AR,triangle,1200,2001
calamine,AR,unknown,10,2009
calion,AR,triangle,10,1982
calion,AR,triangle,10,1982
camden,AR,circle,7200,1968
camden,AR,diamond,30,2002
casa,AR,cigar,7200,2000
centerton,AR,light,1200,2010
centerton,AR,sphere,10,2003
cherokee village,AR,circle,2100,1967
cherokee village,AR,cylinder,180,1987
cherokee village,AR,light,2,2002
chester,AR,oval,300,2005
clarksville,AR,changing,420,2004
clarksville,AR,circle,2,2013
clarksville,AR,circle,2,2013
clarksville,AR,cylinder,60,2001
clarksville,AR,flash,1,2013
clarksville,AR,oval,120,2004
clinton,AR,disk,120,2007
clinton,AR,light,120,2012
coal hill,AR,light,600,2005
coal hill,AR,light,1800,2005
coal hill,AR,light,1800,2005
coal hill,AR,light,1800,2005
conway,AR,circle,120,2013
conway,AR,cylinder,10,1987
conway,AR,fireball,4,2000
conway,AR,fireball,300,2013
conway,AR,formation,120,2011
conway,AR,light,120,2012
conway,AR,light,300,2007
conway,AR,light,120,1999
conway,AR,light,90,2003
conway,AR,light,3600,1965
conway,AR,light,3600,2003
conway,AR,other,4,2011
conway,AR,teardrop,1,2011
conway,AR,triangle,120,2011
conway,AR,triangle,300,2011
conway,AR,triangle,120,1999
conway,AR,triangle,900,1999
conway,AR,triangle,600,2008
conway,AR,triangle,60,2012
conway,AR,unknown,300,2013
conway,AR,unknown,180,2012
conway,AR,unknown,600,2008
damascus,AR,rectangle,120,2012
dardanelle,AR,light,45,2009
dardanelle,AR,light,30,2011
dardanelle,AR,light,1800,2010
decatur,AR,light,1200,2010
dierks,AR,cigar,10,1955
doddridge,AR,other,7200,2003
dora,AR,light,120,2003
dover,AR,disk,1800,1999
dover,AR,flash,1500,2002
dover,AR,triangle,1200,2000
dover,AR,unknown,18000,2003
el dorado,AR,cigar,120,2009
el dorado,AR,circle,300,2003
el dorado,AR,circle,60,2008
el dorado,AR,egg,10800,2009
el dorado,AR,other,3,1997
el dorado,AR,sphere,9,2003
el dorado,AR,triangle,10,2006
el dorado,AR,unknown,5,2004
elkins,AR,disk,300,2012
elkins,AR,disk,600,1965
england,AR,triangle,420,2012
eudora,AR,light,180,2012
eureka springs,AR,cylinder,300,2003
eureka springs,AR,fireball,5,2000
eureka springs,AR,light,300,2011
eureka springs,AR,light,15,2003
eureka springs,AR,light,900,1999
farmington,AR,sphere,300,2012
fayetteville,AR,changing,5280,1996
fayetteville,AR,changing,180,2002
fayetteville,AR,chevron,10,2013
fayetteville,AR,cigar,10,2005
fayetteville,AR,cigar,600,2006
fayetteville,AR,circle,60,2009
fayetteville,AR,circle,600,2007
fayetteville,AR,cross,2,2000
fayetteville,AR,disk,2,2006
fayetteville,AR,egg,600,2012
fayetteville,AR,fireball,120,2011
fayetteville,AR,flash,3,2014
fayetteville,AR,flash,1500,2013
fayetteville,AR,formation,300,2013
fayetteville,AR,light,300,2007
fayetteville,AR,light,300,2009
fayetteville,AR,light,240,1999
fayetteville,AR,light,15,2009
fayetteville,AR,other,5,2001
fayetteville,AR,other,180,1981
fayetteville,AR,rectangle,3,2008
fayetteville,AR,teardrop,7200,2005
fayetteville,AR,triangle,45,2013
fayetteville,AR,unknown,600,2009
fayetteville,AR,unknown,300,2011
ferndale,AR,unknown,7200,2006
flippin,AR,circle,7,2000
flippin,AR,unknown,25,2008
fordyce,AR,fireball,600,2013
formosa,AR,other,15,2001
forrest city,AR,disk,120,1971
fort smith,AR,changing,1560,2004
fort smith,AR,circle,120,2004
fort smith,AR,circle,60,2003
fort smith,AR,circle,1200,2006
fort smith,AR,circle,120,2012
fort smith,AR,disk,1800,2005
fort smith,AR,disk,60,2011
fort smith,AR,fireball,180,2011
fort smith,AR,formation,900,2003
fort smith,AR,light,2700,2007
fort smith,AR,light,20,2003
fort smith,AR,light,3,2008
fort smith,AR,other,3600,2010
fort smith,AR,oval,2100,2000
fort smith,AR,oval,30,2005
fort smith,AR,oval,30,2003
fort smith,AR,oval,1800,2011
fort smith,AR,sphere,60,2012
fort smith,AR,teardrop,3600,2003
fort smith,AR,triangle,300,2003
fort smith,AR,triangle,30,2000
fort smith,AR,triangle,1200,2013
fort smith,AR,triangle,120,2004
fort smith,AR,unknown,1800,2005
fort smith,AR,unknown,900,2001
fountain lake,AR,light,1500,2004
ft. smith,AR,light,10,2011
fulton,AR,oval,5400,2001
fulton,AR,triangle,300,1999
garfield,AR,changing,4,2012
garfield,AR,unknown,45,2006
gassville,AR,light,7200,2013
gentry,AR,light,7200,2009
gentry,AR,triangle,60,2007
gentry,AR,triangle,420,2006
gilbert,AR,light,180,2013
gillham,AR,light,360,2011
glen rose,AR,light,1200,1973
glendale,AR,light,120,2000
glenwood,AR,disk,2,1998
goshen,AR,circle,2,2005
gravette,AR,flash,7200,2011
gravette,AR,other,300,2009
gravette,AR,unknown,1800,2009
greenbrier,AR,circle,300,2013
greenbrier,AR,circle,3600,2000
greenbrier,AR,light,66276000,1991
greenbrier,AR,other,5,2012
greenbrier,AR,triangle,10,2008
greenwood,AR,fireball,2700,2009
greenwood,AR,flash,2,2000
greenwood,AR,light,2700,2013
greers ferry,AR,sphere,1200,2001
greers ferry,AR,unknown,1500,2002
hagarville,AR,light,15,2004
hagarville,AR,teardrop,60,2012
hampton,AR,fireball,30,1973
hampton,AR,other,8,2012
hardy,AR,triangle,180,1985
harrison,AR,cross,1920,2005
harrison,AR,cylinder,60,2008
harrison,AR,cylinder,180,2000
harrison,AR,cylinder,60,2008
harrison,AR,fireball,600,2012
harrison,AR,light,300,2000
harrison,AR,triangle,1800,1988
hartford,AR,unknown,300,2002
hartman,AR,sphere,180,2013
heber springs,AR,circle,30,2007
heber springs,AR,circle,600,2012
heber springs,AR,light,5,2012
heber springs,AR,light,2,2003
heber springs,AR,light,120,2008
helena,AR,triangle,60,1991
henderson,AR,light,35,2007
hermitage,AR,sphere,60,2000
hickory plains,AR,unknown,300,1988
highfill,AR,triangle,900,2014
holiday island,AR,triangle,600,2010
holland county,AR,changing,2700,1995
holly springs,AR,light,600,2007
hope,AR,circle,1200,1956
horatio,AR,teardrop,120,2003
horseshoe lake,AR,unknown,180,2013
hot springs,AR,changing,7200,2008
hot springs,AR,cigar,21600,2000
hot springs,AR,cigar,20,2000
hot springs,AR,circle,45,2003
hot springs,AR,circle,900,1997
hot springs,AR,diamond,1,2013
hot springs,AR,disk,180,2001
hot springs,AR,flash,120,1999
hot springs,AR,light,120,2001
hot springs,AR,other,120,1999
hot springs,AR,other,0.2,2003
hot springs,AR,triangle,2700,2008
hot springs,AR,unknown,300,2003
hot springs,AR,unknown,5,1999
hot springs,AR,unknown,600,2010
hot springs,AR,unknown,3600,2008
hot springs village,AR,triangle,1800,2003
huntsville,AR,oval,5,2003
jacksonville,AR,light,1800,2010
jacksonville,AR,triangle,300,1977
jasper,AR,changing,2700,2005
jasper,AR,circle,300,2008
jasper,AR,triangle,30,2004
jonesboro,AR,diamond,30,2003
jonesboro,AR,diamond,60,2001
jonesboro,AR,disk,120,1966
jonesboro,AR,disk,30,1986
jonesboro,AR,disk,180,2005
jonesboro,AR,light,300,2009
jonesboro,AR,light,900,2013
jonesboro,AR,rectangle,120,2013
jonesboro,AR,unknown,240,1979
judsonia,AR,disk,180,2007
junction city,AR,light,120,1999
kibler,AR,light,7,2006
kingston,AR,cigar,240,2009
kingston,AR,triangle,180,1996
lake village,AR,light,600,2012
lake village,AR,triangle,180,2006
leslie,AR,sphere,60,2002
lewisville,AR,other,600,2013
little rock,AR,changing,15,2007
little rock,AR,chevron,15,2002
little rock,AR,cigar,180,2013
little rock,AR,cigar,15,2012
little rock,AR,cigar,60,2001
little rock,AR,cigar,120,1975
little rock,AR,circle,5,2010
little rock,AR,circle,300,2007
little rock,AR,circle,30,2006
little rock,AR,circle,120,1967
little rock,AR,circle,15,1998
little rock,AR,circle,600,1985
little rock,AR,circle,10,2002
little rock,AR,circle,60,2003
little rock,AR,cylinder,180,1968
little rock,AR,cylinder,720,1969
little rock,AR,cylinder,60,1969
little rock,AR,disk,3,2013
little rock,AR,disk,60,2000
little rock,AR,fireball,60,2006
little rock,AR,light,5,2002
little rock,AR,light,180,2000
little rock,AR,light,120,2006
little rock,AR,light,600,1996
little rock,AR,light,60,1999
little rock,AR,other,15,2003
little rock,AR,other,600,2000
little rock,AR,oval,6,2006
little rock,AR,rectangle,120,2007
little rock,AR,sphere,60,2011
little rock,AR,triangle,60,2000
little rock,AR,triangle,300,1999
little rock,AR,triangle,300,1991
little rock,AR,triangle,300,2012
little rock,AR,triangle,300,2004
little rock,AR,triangle,300,1999
little rock,AR,triangle,120,2008
little rock,AR,triangle,10,2003
little rock,AR,triangle,600,1999
little rock,AR,triangle,6,2001
little rock,AR,unknown,240,1999
little rock,AR,unknown,15,1980
little rock,AR,unknown,3600,2004
lowell,AR,chevron,15,2007
lowell,AR,other,900,2010
lowell,AR,triangle,60,2005
magnolia,AR,triangle,30,2003
magnolia,AR,unknown,300,2007
malvern,AR,light,15,1977
malvern,AR,triangle,2100,2002
malvern,AR,triangle,600,1989
marion,AR,disk,60,2011
marion,AR,light,60,2003
marked tree,AR,chevron,30,2006
marked tree,AR,light,600,2011
marked tree,AR,unknown,300,2005
marshall,AR,light,1800,2010
maumelle,AR,cigar,600,2005
maumelle,AR,fireball,180,2008
maumelle,AR,other,90,2008
mayflower,AR,oval,1200,2013
mayflower,AR,triangle,1300,2013
mccrory,AR,triangle,15,1999
melbourne,AR,disk,10,1994
mena,AR,circle,120,2012
mena,AR,light,2,2004
mena,AR,light,30,2012
mena,AR,light,60,2004
mena,AR,triangle,1200,2003
metalton,AR,oval,120,2007
monticello,AR,teardrop,900,2013
morgan,AR,light,10,1999
morrilton,AR,diamond,3600,2001
morrilton,AR,rectangle,120,2000
morrilton,AR,unknown,7200,2001
mount ida,AR,changing,2700,2006
mount ida,AR,light,3600,2008
mount vernon,AR,disk,600,2013
mountain home,AR,circle,420,2008
mountain home,AR,circle,60,2013
mountain home,AR,fireball,40,2013
mountain home,AR,light,240,2000
mountain home,AR,light,900,2012
mountain home,AR,light,60,2009
mountain home,AR,light,3600,2007
mountain home,AR,other,300,2012
mountain home,AR,other,1800,2011
mountain home,AR,unknown,360,2012
mountain view,AR,light,30,2007
mulberry,AR,circle,360,2010
newell,AR,circle,120,1993
newport,AR,egg,60,2002
newport,AR,formation,2700,2003
newport,AR,unknown,2,1980
norfork,AR,light,30,2006
norfork,AR,other,120,2001
north little rock,AR,changing,300,2003
north little rock,AR,circle,15,1968
north little rock,AR,disk,120,2002
north little rock,AR,light,180,1998
north little rock,AR,other,7200,2004
north little rock,AR,sphere,300,2011
north little rock,AR,sphere,180,2014
north little rock,AR,triangle,300,2005
north little rock,AR,triangle,240,1996
north little rock,AR,triangle,180,1998
north little rock,AR,unknown,45,2010
osceola,AR,disk,60,2011
osceola,AR,fireball,480,2002
overcup,AR,triangle,600,2000
oxley,AR,fireball,2,1994
ozark,AR,circle,2,2013
ozark,AR,unknown,300,2010
paragould,AR,changing,6,2004
paragould,AR,cigar,600,2010
paragould,AR,disk,180,1990
paragould,AR,flash,240,2005
paris,AR,disk,180,2012
peach orchard,AR,light,2700,2002
pine bluff,AR,formation,40,2008
pine bluff,AR,light,7,2003
pinebergen,AR,light,5,1994
pleasant grove,AR,disk,15,2014
pocahontas,AR,circle,120,2001
pocahontas,AR,disk,3600,2002
pocahontas,AR,light,2,2002
pocahontas,AR,light,300,2013
pocahontas,AR,light,180,1986
pocahontas,AR,light,10,2007
pocahontas,AR,oval,3600,2006
pocahontas,AR,teardrop,1800,2012
ponca,AR,triangle,300,2001
pottsville,AR,cylinder,300,2004
pottsville,AR,sphere,300,1994
pottsville,AR,triangle,600,2004
prairie   grove,AR,cigar,30,2000
prairie grove,AR,disk,20,1952
prairie grove,AR,flash,5,2006
prescott,AR,sphere,7200,1991
proctor,AR,disk,360,2010
rogers,AR,cigar,180,1993
rogers,AR,circle,120,2012
rogers,AR,circle,120,2008
rogers,AR,light,300,2013
rogers,AR,light,30,2014
rogers,AR,light,120,2011
rogers,AR,light,6300,2007
rogers,AR,oval,120,2012
rogers,AR,rectangle,1,2005
rogers,AR,triangle,1200,2011
rogers,AR,unknown,15,2010
rogers,AR,unknown,172800,2007
rose bud,AR,other,5,2002
royal,AR,disk,600,2003
royal,AR,light,4,2005
rudy,AR,formation,120,2013
russellville,AR,chevron,180,2012
russellville,AR,cylinder,8,2004
russellville,AR,cylinder,4200,2004
russellville,AR,cylinder,20,2012
russellville,AR,cylinder,120,2012
russellville,AR,formation,10800,2008
russellville,AR,light,780,2010
russellville,AR,light,1200,1977
russellville,AR,light,1200,2010
russellville,AR,light,600,2004
russellville,AR,light,3600,1997
russellville,AR,sphere,5,2009
russellville,AR,sphere,600,1957
russellville,AR,triangle,60,2009
russellville,AR,triangle,180,2011
russellville,AR,triangle,60,2003
russellville,AR,unknown,300,2000
russellville,AR,unknown,10,2006
saint joe,AR,circle,60,2012
salem,AR,circle,10800,2002
scott,AR,light,480,2010
searcy,AR,circle,300,2010
searcy,AR,diamond,120,2011
searcy,AR,disk,3600,2010
searcy,AR,light,600,2004
searcy,AR,oval,240,2005
searcy,AR,oval,30,2006
sheridan,AR,cigar,600,2003
sherwood,AR,other,1800,1998
sherwood,AR,sphere,900,2005
sherwood,AR,triangle,30,1998
siloam springs,AR,circle,5,2001
siloam springs,AR,circle,180,2005
siloam springs,AR,circle,7200,2011
siloam springs,AR,other,120,2012
siloam springs,AR,triangle,300,1996
sims,AR,unknown,600,2012
smackover,AR,sphere,300,2012
smackover,AR,triangle,2,2010
social hill,AR,cigar,15,2004
springdale,AR,changing,300,2008
springdale,AR,chevron,10,2013
springdale,AR,cigar,5,2010
springdale,AR,cigar,105,2010
springdale,AR,cigar,30,2008
springdale,AR,disk,10800,2001
springdale,AR,fireball,120,2013
springdale,AR,light,2,2012
springdale,AR,light,600,2012
springdale,AR,light,1200,1962
springdale,AR,oval,60,2011
springdale,AR,sphere,120,2013
springdale,AR,triangle,60,2011
springdale,AR,triangle,30,2013
springdale,AR,triangle,3600,2012
stephens,AR,circle,480,2002
story,AR,rectangle,120,1999
stuttgart,AR,cigar,60,1999
summers,AR,flash,5,2006
sunshine,AR,unknown,180,2012
texarkana,AR,other,1800,2007
timbo,AR,cone,2700,2001
tomberlin,AR,changing,60,1981
tontitown,AR,unknown,120,1968
trumann,AR,chevron,30,2006
umpire,AR,oval,300,2012
van buren,AR,changing,300,2008
van buren,AR,disk,120,2004
van buren,AR,fireball,5,1999
van buren,AR,light,3600,2012
van buren,AR,light,300,2003
vilonia,AR,cylinder,300,1996
waldenburg,AR,triangle,300,2011
waldo,AR,unknown,30,2011
walnut ridge,AR,circle,300,2013
walnut ridge,AR,triangle,300,2008
war eagle,AR,triangle,60,2011
ward,AR,triangle,600,2010
ward,AR,unknown,60,2010
ward,AR,unknown,180,2009
west little rock,AR,light,240,2006
western grove,AR,fireball,360,1999
whitehall,AR,rectangle,2,2012
winslow,AR,triangle,180,1985
wynne,AR,light,240,2006
wynne,AR,other,240,2012
yellville,AR,light,300,1973
aguila,AZ,triangle,900,1997
ahwatukee,AZ,fireball,1,2005
ahwatukee,AZ,light,1200,2014
ajo,AZ,disk,180,2005
ajo,AZ,light,7200,2006
ajo,AZ,light,1800,2009
ajo,AZ,light,900,2006
ajo,AZ,unknown,9000,2002
alpine,AZ,circle,7200,1978
alpine,AZ,disk,300,1969
amado,AZ,light,1200,2006
amado,AZ,triangle,3600,2003
apache junction,AZ,changing,30,1987
apache junction,AZ,circle,180,2006
apache junction,AZ,disk,900,2006
apache junction,AZ,disk,60,2003
apache junction,AZ,fireball,1800,2014
apache junction,AZ,fireball,120,2013
apache junction,AZ,fireball,90,2013
apache junction,AZ,light,780,2004
apache junction,AZ,light,360,2000
apache junction,AZ,light,30,2009
apache junction,AZ,light,180,2011
apache junction,AZ,light,180,2001
apache junction,AZ,light,1200,2014
apache junction,AZ,light,37800,2008
apache junction,AZ,other,30,2005
apache junction,AZ,triangle,120,2008
apache junction,AZ,unknown,180,2002
arivaca,AZ,disk,3600,2004
arivaca,AZ,light,18000,2007
arivaca,AZ,light,3600,2007
arivaca,AZ,other,120,2000
arizona city,AZ,changing,21600,2011
arizona city,AZ,changing,300,2012
arizona city,AZ,circle,1200,2005
arizona city,AZ,circle,600,2007
arizona city,AZ,egg,60,2003
arizona city,AZ,sphere,600,2011
arizona city,AZ,triangle,60,2007
avondale,AZ,chevron,300,2004
avondale,AZ,circle,540,2004
avondale,AZ,fireball,15,2004
avondale,AZ,light,5,2004
avondale,AZ,light,300,2013
avondale,AZ,light,4,2002
avondale,AZ,light,7200,2001
avondale,AZ,light,5400,2009
avondale,AZ,light,37800,2005
avondale,AZ,other,15,2007
avondale,AZ,sphere,180,2003
avondale,AZ,triangle,120,2001
avra valley,AZ,chevron,15,2001
bagdad,AZ,light,7200,2009
bagdad,AZ,other,420,2000
bellemont,AZ,fireball,300,2003
benson,AZ,cigar,15,2001
benson,AZ,fireball,3,2011
benson,AZ,formation,600,2014
benson,AZ,light,420,2011
benson,AZ,light,30,2005
bisbee,AZ,other,1800,1980
black canyon city,AZ,circle,300,2000
black canyon city,AZ,circle,120,2013
black canyon city,AZ,other,14400,2008
black canyon city,AZ,triangle,1800,2007
black canyon city,AZ,unknown,600,2005
bouse,AZ,cylinder,600,1999
bouse,AZ,formation,1200,2001
bouse,AZ,formation,900,2001
bouse,AZ,light,2,2000
bouse,AZ,light,10,2000
bouse,AZ,light,8,2000
bouse,AZ,light,8,2000
bouse,AZ,light,5,2000
bouse,AZ,light,300,2001
bouse,AZ,light,180,2003
bouse,AZ,light,600,2000
bouse,AZ,light,600,2000
bouse,AZ,other,900,2010
bouse,AZ,triangle,60,1997
bowie,AZ,disk,300,1982
bowie,AZ,disk,5280,2004
bowie,AZ,oval,600,1975
brenda,AZ,circle,300,2014
buckeye,AZ,circle,7200,2012
buckeye,AZ,circle,15,2008
buckeye,AZ,fireball,9000,2012
buckeye,AZ,fireball,3600,2005
buckeye,AZ,formation,1800,2005
buckeye,AZ,formation,1380,2013
buckeye,AZ,light,180,2007
buckeye,AZ,light,5400,2013
buckeye,AZ,light,300,2013
buckeye,AZ,light,300,2000
buckeye,AZ,light,2400,2000
buckeye,AZ,light,10800,2004
buckeye,AZ,light,1200,2009
buckeye,AZ,light,120,1997
buckeye,AZ,light,900,2007
buckeye,AZ,light,180,2012
buckeye,AZ,light,600,2006
buckeye,AZ,light,60,2011
buckeye,AZ,light,3600,2012
buckeye,AZ,light,1380,2013
buckeye,AZ,light,1350,2013
buckeye,AZ,light,1350,2013
buckeye,AZ,light,1335,2013
buckeye,AZ,other,7,2011
buckeye,AZ,other,15,2010
buckeye,AZ,sphere,300,1997
buckeye,AZ,unknown,300,2008
bullhead city,AZ,circle,6,2012
bullhead city,AZ,fireball,180,2012
bullhead city,AZ,fireball,12,2013
bullhead city,AZ,light,1500,2001
bullhead city,AZ,light,1200,1999
bullhead city,AZ,other,5,2009
bullhead city,AZ,other,30,2004
bullhead city,AZ,other,900,2000
bullhead city,AZ,other,600,2004
bullhead city,AZ,oval,900,2002
bullhead city,AZ,rectangle,600,2009
bullhead city,AZ,sphere,40,2009
bullhead city,AZ,sphere,900,1999
bullhead city,AZ,triangle,1200,2010
bullhead city,AZ,unknown,1500,2013
bullhead city,AZ,unknown,120,2007
camp verde,AZ,changing,300,2005
camp verde,AZ,circle,3600,2010
camp verde,AZ,fireball,6,2011
camp verde,AZ,fireball,7200,2014
camp verde,AZ,triangle,120,2004
camp verde,AZ,unknown,3,2000
camp verde,AZ,unknown,3600,2003
carefree,AZ,circle,5,1997
carefree,AZ,light,3600,2012
casa grande,AZ,cigar,180,2004
casa grande,AZ,circle,60,2010
